date, name, size, price_per_unit, price, details_page, kosher, local, organic, peanut_free, lactose_free, vegan, vegetarian, sku
"2023-03-27", "Starbucks Coffee Pods Ground Coffee French Roast 10 K-Cups 120 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/302956EA/details", "False", "False", "False", "False", "False", "False", "False", "302956EA"
"2023-03-27", "One Coffee Breakfast Blend Coffee Cups 12 K-Cups 132 g", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372358EA/details", "False", "False", "False", "False", "False", "False", "False", "372358EA"
"2023-03-27", "Tassimo Nabob Coffee Pods Breakfast Blend Extra Large Serve 14 T-Discs 123 g", "123g", "($9.59 per 100g)", "$11.79", "https://voila.ca/products/197118EA/details", "False", "False", "False", "False", "False", "False", "False", "197118EA"
"2023-03-27", "Starbucks Coffee Pods Caffè Verona Dark Roast 10 K-Cups 120 g", "120g", "($9.16 per 100g)", "$10.99", "https://voila.ca/products/323181EA/details", "False", "False", "False", "False", "False", "False", "False", "323181EA"
"2023-03-27", "Van Houtte Coffee Pods Light Roast Vanilla Hazelnut 12 K-Cups 120 g", "120g", "($10.41 per 100g)", "$12.49", "https://voila.ca/products/257602EA/details", "False", "False", "False", "False", "False", "False", "False", "257602EA"
"2023-03-27", "Starbucks Coffee Pods Caramel Flavoured K-Cups 10 Pods", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/363912EA/details", "False", "False", "False", "False", "False", "False", "False", "363912EA"
"2023-03-27", "Starbucks Coffee Pods House Blend Medium Roast 10 K-Cups 120 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/302954EA/details", "False", "False", "False", "False", "False", "False", "False", "302954EA"
"2023-03-27", "Starbucks Coffee Pods True North Blend 10 K-Cups 120 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/302953EA/details", "False", "False", "False", "False", "False", "False", "False", "302953EA"
"2023-03-27", "Tassimo Maxwell House Coffee Pods House Blend Single 16 T-Discs 126 g", "126g", "($8.56 per 100g)", "$10.79", "https://voila.ca/products/503382EA/details", "True", "False", "False", "False", "False", "False", "False", "503382EA"
"2023-03-27", "Lavazza Coffee Pods Avvolgente Lungo Nespresso 10 Original Capsules 55 g", "55g", "($12.71 per 100g)", "$6.99", "https://voila.ca/products/903366EA/details", "False", "False", "False", "False", "False", "False", "False", "903366EA"
"2023-03-27", "Tassimo Maxwell House Coffee Pods Morning Blend Serve T-Discs Extra Large 123 g", "123g", "($8.77 per 100g)", "$10.79", "https://voila.ca/products/359363EA/details", "False", "False", "False", "False", "False", "False", "False", "359363EA"
"2023-03-27", "Maxwell House House Blend Coffee Pods 117 g", "117g", "($8.11 per 100g)", "$9.49", "https://voila.ca/products/377709EA/details", "True", "False", "False", "False", "False", "False", "False", "377709EA"
"2023-03-27", "Tassimo Carte Noire Coffee Pods Americano Single Serve 14 T-Discs 114 g", "114g", "($10.34 per 100g)", "$11.79", "https://voila.ca/products/344599EA/details", "False", "False", "False", "False", "False", "False", "False", "344599EA"
"2023-03-27", "Muskoka Roastery Coffee Co Coffee Pods Howling Wolf 20 K-Cups 220 g", "20 x 11g", "($9.31 per 100g)", "$20.49", "https://voila.ca/products/679791EA/details", "False", "True", "False", "False", "False", "False", "False", "679791EA"
"2023-03-27", "Folgers Coffee Pods Black Silk Dark Roast 12 K-Cups 96 g", "96g", "($10.41 per 100g)", "$9.99", "https://voila.ca/products/286335EA/details", "False", "False", "False", "False", "False", "False", "False", "286335EA"
"2023-03-27", "Marley One Love Medium Roast Coffee Pods 24 K-Cups 264 g", "264g", "($6.81 per 100g)", "$17.99", "https://voila.ca/products/506627EA/details", "True", "False", "False", "False", "False", "False", "False", "506627EA"
"2023-03-27", "One Coffee Ethiopian Coffee Cups 12 Coffee Pods", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372374EA/details", "False", "False", "False", "False", "False", "False", "False", "372374EA"
"2023-03-27", "Starbucks Coffee Pods Sumatra Dark Roast Single-Origin 10 K-Cups 120 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/302955EA/details", "False", "False", "False", "False", "False", "False", "False", "302955EA"
"2023-03-27", "Nescafé Coffee Pods Gold Origins Colombia 30 Capsules 315 g", "30 x 10.5g", "($6.35 per 100g)", "$19.99", "https://voila.ca/products/942052EA/details", "False", "False", "False", "False", "False", "False", "False", "942052EA"
"2023-03-27", "Tassimo Gevalia Coffee Pods Single Serve Dark Italian Roast 12 x 166 g", "166g", "($6.62 per 100g)", "$10.99", "https://voila.ca/products/286807EA/details", "False", "False", "False", "False", "False", "False", "False", "286807EA"
"2023-03-27", "Starbucks Ground Coffee Decaf Espresso Nespresso 10 Pods 57 g", "57g", "($17.53 per 100g)", "$9.99", "https://voila.ca/products/518117EA/details", "False", "False", "False", "False", "False", "False", "False", "518117EA"
"2023-03-27", "Tim Hortons Coffee Pods Decaffeinated Medium Roast 30 K-Cups 315 g", "30 per pack", "($0.82 per item)", "$24.49", "https://voila.ca/products/955685EA/details", "False", "False", "False", "False", "False", "False", "False", "955685EA"
"2023-03-27", "Starbucks Pike Place Roast Nespresso Ground Coffee Chocolate & Toasted Nuts 10 Pods x 53 g", "53g", "($18.85 per 100g)", "$9.99", "https://voila.ca/products/517961EA/details", "False", "False", "False", "False", "False", "False", "False", "517961EA"
"2023-03-27", "Tim Hortons Coffee Pods Variety Pack 30 K-Cups 312 g", "30 per pack", "($0.82 per item)", "$24.49", "https://voila.ca/products/955686EA/details", "False", "False", "False", "False", "False", "False", "False", "955686EA"
"2023-03-27", "Ethical Bean Superdark Single Serve Coffee Pods Dark Roast 132 g", "132g", "($9.31 per 100g)", "$12.29", "https://voila.ca/products/679873EA/details", "False", "False", "False", "False", "False", "False", "False", "679873EA"
"2023-03-27", "Tim Hortons Coffee Pods French Vanilla 12 K-Cups 120 g", "12 per pack", "($1.00 per item)", "$11.99", "https://voila.ca/products/675983EA/details", "False", "False", "False", "False", "False", "False", "False", "675983EA"
"2023-03-27", "Caffe Mauro Cento Coffee Beans 10 Nespresso Capsules 56 g", "56g", "($23.20 per 100g)", "$12.99", "https://voila.ca/products/533935EA/details", "False", "False", "False", "False", "False", "False", "False", "533935EA"
"2023-03-27", "Tassimo Nabob Coffee Pods 100% Colombian 14 T-Discs 110 g", "110g", "($10.72 per 100g)", "$11.79", "https://voila.ca/products/503312EA/details", "False", "False", "False", "False", "False", "False", "False", "503312EA"
"2023-03-27", "Tim Hortons Coffee Pods Cappuccino French Vanilla 10 K-Cups 148 g", "10 per pack", "($1.20 per item)", "$11.99", "https://voila.ca/products/390132EA/details", "False", "False", "False", "False", "False", "False", "False", "390132EA"
"2023-03-27", "Farm Boy Organic Coffee Breakfast Blend 24 K-Cups 240 g", "240g", "($7.91 per 100g)", "$18.99", "https://voila.ca/products/826766EA/details", "False", "False", "True", "False", "False", "False", "False", "826766EA"
"2023-03-27", "Starbucks Nespresso Coffee Pods Espresso Roast 10 Pods 57 g", "57g", "($17.53 per 100g)", "$9.99", "https://voila.ca/products/518001EA/details", "False", "False", "False", "False", "False", "False", "False", "518001EA"
"2023-03-27", "Marley Coffee Lively Up Dark Roast Coffee 12 Count 132 g", "132g", "($7.57 per 100g)", "$9.99", "https://voila.ca/products/506646EA/details", "True", "False", "False", "False", "False", "False", "False", "506646EA"
"2023-03-27", "Ethical Bean Lush Single Serve Coffee Pods Medium Dark Roast 132 g", "132g", "($9.31 per 100g)", "$12.29", "https://voila.ca/products/679872EA/details", "False", "False", "False", "False", "False", "False", "False", "679872EA"
"2023-03-27", "Lavazza Ground Coffee Pods Leggero Lungo Nespresso 10 x 5,5 g", "55g", "($12.71 per 100g)", "$6.99", "https://voila.ca/products/903403EA/details", "False", "False", "False", "False", "False", "False", "False", "903403EA"
"2023-03-27", "Tassimo Nabob Coffee Pods Cappuccino Single Serve 8 T-Discs 263 g", "263g", "($4.48 per 100g)", "$11.79", "https://voila.ca/products/680142EA/details", "False", "False", "False", "False", "False", "False", "False", "680142EA"
"2023-03-27", "One Coffee Organic Variety 12 Coffee Pods 32 g", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372398EA/details", "False", "False", "True", "False", "False", "False", "False", "372398EA"
"2023-03-27", "Farm Boy Organic Coffee City Roast 24 K-Cups 240 g", "240g", "($7.91 per 100g)", "$18.99", "https://voila.ca/products/826715EA/details", "False", "False", "True", "False", "False", "False", "False", "826715EA"
"2023-03-27", "Van Houtte Coffee Pods Colombian Medium Roast 12 K-Cups 114 g", "114g", "($10.96 per 100g)", "$12.49", "https://voila.ca/products/257598EA/details", "False", "False", "False", "False", "False", "False", "False", "257598EA"
"2023-03-27", "Maxwell House 100% Compostable Coffee Pods Morning Blend 12 Pods 114 g", "114g", "($8.32 per 100g)", "$9.49", "https://voila.ca/products/759045EA/details", "True", "False", "False", "False", "False", "False", "False", "759045EA"
"2023-03-27", "Tassimo Carte Noire Coffee Pods Long Espresso Single Serve 14 T-Discs 110 g", "110g", "($10.72 per 100g)", "$11.79", "https://voila.ca/products/295360EA/details", "False", "False", "False", "False", "False", "False", "False", "295360EA"
"2023-03-27", "Lavazza Coffee Pods Armonico Espresso Nespresso 10 Capsules 50 g", "50g", "($13.98 per 100g)", "$6.99", "https://voila.ca/products/903337EA/details", "False", "False", "False", "False", "False", "False", "False", "903337EA"
"2023-03-27", "Tassimo Nabob Bold Gastown Grind Coffee Single Serve T-Discs", "153g", "($7.71 per 100g)", "$11.79", "https://voila.ca/products/375638EA/details", "False", "False", "False", "False", "False", "False", "False", "375638EA"
"2023-03-27", "Van Houtte Coffee Pods Colombian Dark Roast 12 K-Cups 105 g", "105g", "($11.90 per 100g)", "$12.49", "https://voila.ca/products/260302EA/details", "False", "False", "False", "False", "False", "False", "False", "260302EA"
